fixture	period	category	depth	slot	cellKey	plainText
23-jonggyeok-jongwang-yeomsang-tiered.json	life	family	expert	para0	life/family/expert/para0	가족 장기 흐름에서 봄과 여름의 현재 계절은 관계 안의 활동성과 역할 노출을 키워요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	family	expert	para1	life/family/expert/para1	#비견은 가족 안에서 자기 기준을 세우게 하고, #정인은 돌봄과 보호의 반복성을 봐요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	family	expert	para2	life/family/expert/para2	#용신과 맞는 관계 방식이면 주도권을 나누고, 맞지 않으면 약속 범위를 줄여 충돌을 낮추는 해석이 적절해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	family	expert	para3	life/family/expert/para3	가족 자리는 #부모궁과 #조상궁이 흐름을 어떻게 이어 주는지 함께 살펴 두면 결정이 한층 또렷해지고, 평소 건네는 인사가 오래 남는 자리예요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	career	brief	headline	life/career/brief/headline	맡은 자리에서 신뢰가 차곡차곡 쌓여요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	career	standard	para0	life/career/standard/para0	불 기운을 타고난 사람의 일 처리 방식은 드러내고 설득하고 분위기를 만드는 데 강점이 있습니다.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	career	standard	para1	life/career/standard/para1	발표, 영업, 콘텐츠, 리더십처럼 사람의 주의를 모으는 장면에서 힘이 살아나며, 표현의 속도를 조절하면 신뢰가 더 커져요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	career	standard	para2	life/career/standard/para2	드러내는 자리만큼 식히는 자리도 함께 두면 추진력이 길게 이어지는 흐름을 만들 수 있어요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	career	expert	para0	life/career/expert/para0	직업운을 장기 구조로 볼 때 봄과 여름의 현재 계절은 밖으로 드러나는 실행 속도를 빠르게 만듭니다.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	career	expert	para1	life/career/expert/para1	#격국적합도가 실제 역할과 맞으면 확장 기회가 열리지만, #용신과 어긋나면 바쁜 일은 많아도 축적은 약해질 수 있습니다.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	career	expert	para2	life/career/expert/para2	#식신의 산출 능력이 살아나는지, 단순 활동량만 늘어나는지 구분해 보는 해석이 필요해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	career	expert	para3	life/career/expert/para3	#격국용신의 흐름과 #격국적합도의 평균이 또렷한 사주는 자기 격에 맞는 직업 길이 한 흐름으로 모이는 자리가 자주 등장해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	brief	headline	life/study_document/brief/headline	추진력으로 자격을 손에 쥐어 가는 흐름이에요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	standard	para0	life/study_document/standard/para0	추진력으로 자격·문서를 빠르게 손에 쥐는 편이에요. 한 번 결심하면 끝까지 밀고 가는 힘이 인생 전반에 자주 등장해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	standard	para1	life/study_document/standard/para1	단단한 흙 위에 빠르게 기둥을 세우는 그림을 떠올려 보면 좋아요. 속도가 무기지만, 어디에 세우느냐가 더 중요해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	standard	para2	life/study_document/standard/para2	잘 풀리는 면은, 시작과 마무리를 같은 사람이 다 해내는 힘이에요. 외부 도움 없이도 결과를 만들어 내는 힘이 강해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	standard	para3	life/study_document/standard/para3	살짝 주의할 점은, 빠른 만큼 검토 단계를 건너뛰는 면이에요. 서명 전 한 번의 검토가 몇 년의 차이를 만들 수 있어요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	standard	para4	life/study_document/standard/para4	속도와 정확성이 함께 갈 때 진짜 무기가 돼요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	expert	para0	life/study_document/expert/para0	문서 장기운에서 봄과 여름의 현재 계절은 문서 작성, 제출, 결과물 전환이 빨라지는 흐름이에요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	expert	para1	life/study_document/expert/para1	#정인은 근거와 자료의 축적을, #식신은 문서 결과물의 생산성을 봐요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	expert	para2	life/study_document/expert/para2	#용신과 충돌하면 제출 범위를 줄이고 검토 단계를 앞당기는 편이 적절해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	study_document	expert	para3	life/study_document/expert/para3	#천덕귀인의 흐름과 #월덕귀인의 자리가 함께 보이면 문서 흐름이 차분하게 자리 잡는 사주이니, 작은 도움도 미루지 않는 호흡이 잘 어울려요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	expression_children	brief	headline	life/expression_children/brief/headline	표현의 여유가 깊어지고 풍요로운 흐름이 흘러요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	expression_children	standard	para0	life/expression_children/standard/para0	표현과 돌봄의 흐름은 한 번에 드러나기보다 꾸준히 쌓이면서 힘이 납니다.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	expression_children	standard	para1	life/expression_children/standard/para1	말, 글, 창작, 자녀나 후배와의 관계에서 완벽한 답을 찾기보다 자주 확인하고 다듬는 태도가 중요해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	expression_children	standard	para2	life/expression_children/standard/para2	오래 갈 관계일수록 작은 일상의 따뜻함이 큰 힘이 돼요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	expression_children	expert	para0	life/expression_children/expert/para0	장기 흐름에서 봄과 여름의 현재 계절은 표현과 산출 속도를 높여요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	expression_children	expert	para1	life/expression_children/expert/para1	#식신은 안정적 생산성을, #상관은 기존 틀을 깨는 표현을 키워요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	expression_children	expert	para2	life/expression_children/expert/para2	#자식궁과 함께 살펴보면 창작, 돌봄, 후배 양육의 방식이 더 선명해져요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	expression_children	expert	para3	life/expression_children/expert/para3	#화개의 흐름과 #문창귀인의 자리가 함께 보이는 사주는 깊이 있는 표현이 자기 자산이 되는 모양이에요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	brief	headline	life/health_stress/brief/headline	뜨겁게 달구는 마음에는 시원한 쉼이 좋아요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	standard	para0	life/health_stress/standard/para0	열정의 방향이 또렷한 사주예요. 잘 빛나는 자리이지만, 빛이 강할수록 그늘이 필요한 흐름이라 의식적으로 시원한 쉼을 만드는 사람일수록 평생 단단해져요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	standard	para1	life/health_stress/standard/para1	마음의 흐름을 한낮의 햇살에 비유하면, 그늘진 자리에서의 호흡이 햇살을 더 또렷하게 만들어 줘요. 물 한 모금처럼 가벼운 호흡을 자주 두는 흐름이 평생 잘 어울려요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	standard	para2	life/health_stress/standard/para2	잘 풀리는 것은 시원한 환경에서의 회복이에요. 산속, 호숫가, 시원한 산책로 같은 자리에서 마음이 빠르게 가벼워져요. 더운 시기에는 의식적으로 시원한 자리를 챙기면 좋아요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	standard	para3	life/health_stress/standard/para3	주의할 점은 한 번에 너무 많이 빛내려는 마음이에요. 휴식 없이 이어지는 열정은 누구나 식기 마련이에요. 빛과 그늘을 같은 무게로 두는 감각이 평생 잘 맞아요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	standard	para4	life/health_stress/standard/para4	전체적으로 큰 무리수만 피하면 빛나는 자리가 길게 가는 사주예요. 시원한 쉼을 비용이 아니라 투자로 보면 자연스럽게 흘러가요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	expert	para0	life/health_stress/expert/para0	장기 스트레스 구조에서 봄과 여름의 현재 계절은 반응성과 열감을 증폭해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	expert	para1	life/health_stress/expert/para1	#편인이 과하면 감각 과부하와 예민한 해석이 늘고, #정인은 반복 회복 루틴을 통해 몸을 안정시켜요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	expert	para2	life/health_stress/expert/para2	#안정성지수를 낮추는 과속 패턴을 장기적으로 줄여야 해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	health_stress	expert	para3	life/health_stress/expert/para3	#천의의 자리와 #천덕귀인의 흐름이 함께 보이면 회복의 흐름이 부드럽게 자리 잡는 사주이니, 자기 곁의 도움을 미루지 않는 호흡이 잘 어울려요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	movement	brief	headline	life/movement/brief/headline	여유로운 여행과 머무름이 함께하는 시기예요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	movement	standard	para0	life/movement/standard/para0	긴 흐름에서는 많이 움직이는 힘과 돌아와 쉴 기반을 함께 갖추는 것이 중요해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	movement	standard	para1	life/movement/standard/para1	변화가 잦은 시기일수록 생활의 기준점이 있어야 선택이 흔들리지 않아요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	movement	standard	para2	life/movement/standard/para2	돌아올 자리를 분명히 두면 새 곳을 향한 움직임도 더 가벼운 발걸음으로 이어져요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	movement	expert	para0	life/movement/expert/para0	생애 이동운에서 봄과 여름의 현재 계절은 활동 반경 확장과 환경 전환을 촉진해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	movement	expert	para1	life/movement/expert/para1	#역마가 강하면 이동이 성장 동력이 되지만, #대운궁실의 장기 방향과 어긋나는 이동은 반복 소모를 만들 수 있어요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	movement	expert	para2	life/movement/expert/para2	#용신과 맞는 지역, 업장, 생활 리듬을 우선 기준으로 삼으세요.
23-jonggyeok-jongwang-yeomsang-tiered.json	life	movement	expert	para3	life/movement/expert/para3	#지살의 신호와 #천이궁의 흐름을 함께 봐 두면 이동의 길이 어떻게 펼쳐질지 한층 또렷해져요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	brief	headline	today/overall/brief/headline	기운은 충분해도, 한 박자 늦추면 더 또렷해져요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	standard	para0	today/overall/standard/para0	오늘은 기운이 충분하지만 방향이 살짝 흩어질 수 있어요. 작은 결정을 하나씩 쌓아 가는 방식이 잘 맞아요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	standard	para1	today/overall/standard/para1	잘 다진 흙 위에서 한 박자 늦춰 발을 디디는 느낌처럼, 충분히 살핀 뒤 움직이면 결과가 또렷해져요. 큰 결정을 한 번에 내리기보다 확인할 것을 정리해 두는 편이 더 단단해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	standard	para2	today/overall/standard/para2	비교에 흔들리지 않는 자기 페이스가 오늘의 큰 강점이에요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	expert	para0	today/overall/expert/para0	일간이 단단하지만 #용신 보강이 약간 멀게 작동해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	expert	para1	today/overall/expert/para1	#조후의 균형이 맞을 때 결정이 더 부드러워지고, #희신의 자리가 들어오는 시간대를 한 번 살펴 두면 좋아요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	expert	para2	today/overall/expert/para2	#통관용신의 흐름이 자리하면 한쪽으로 막힌 흐름을 부드럽게 살려 주고, #병약용신의 리듬이 곁에 들어오면 모자란 자리를 자연스레 받쳐 주는 호흡이 함께 흘러요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	expert	para3	today/overall/expert/para3	#납음의 흐름을 함께 살펴 두면 사주 모양의 깊은 색이 더 또렷해지고, #납음오행의 흐름이 자기 흐름을 보완하는 자리가 자주 등장해요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	overall	expert	para4	today/overall/expert/para4	#시궁실의 작은 자리가 #희신의 기운과 가까이 만나는 시간대에는 단단한 일간이 한 박자 부드러워지는 자리가 자주 보여요. 하루의 작은 결정 한 번 한 번을 자기 페이스로 다듬어 두면, 큰 그림 위에서 또렷한 자기 색이 모이는 사주이니 무리한 속도보다 깊은 호흡 한 번이 더 큰 자산이 돼요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	wealth	brief	headline	today/wealth/brief/headline	오늘의 재물운은 기준 한 줄이 흐름을 정리해 주는 흐름이에요.
23-jonggyeok-jongwang-yeomsang-tiered.json	today	wealth	standard	para0	today/wealth/standard/para0	오늘은 다져 온 흐름을 정리·나누기 좋은 하루예요. 새 거래보다, 이미 잡혀 있는 리듬을 한 번 더 다듬는 흐름이에요.
